,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,483.62774749956714,267.4028053765839,437.0834087679416,304.7370674360192,290.6201789848175,296.0061478678203,291.8441354632778,262.22186611979737,250.17405190816888,225.62570553724743
1921-1930,483.62774749956714,0.0,449.4986861857936,550.1604094391527,485.7386213468576,465.3362572159247,458.5802134165727,497.8051622508161,448.7023527711849,423.38057441751766,434.72777190790873
1931-1940,267.4028053765839,449.4986861857936,0.0,397.4037790332327,285.99880681913845,303.3544124905787,174.99352241321398,280.6265053027749,139.95236274953098,139.8611540166641,156.90665925625171
1941-1950,437.0834087679416,550.1604094391527,397.4037790332327,0.0,419.87826550366407,430.0396448839789,382.415950496515,421.3644310921859,383.3268078928503,374.810831065867,382.01050568828646
1951-1960,304.7370674360192,485.7386213468576,285.99880681913845,419.87826550366407,0.0,302.0788480573077,297.2181660286234,322.7136202256816,278.28018094266383,273.3781777536418,254.0461967568456
1961-1970,290.6201789848175,465.3362572159247,303.3544124905787,430.0396448839789,302.0788480573077,0.0,319.8916283096083,301.5659769251994,291.89198757570716,275.5411059733198,233.7147840509721
1971-1980,296.0061478678203,458.5802134165727,174.99352241321398,382.415950496515,297.2181660286234,319.8916283096083,0.0,285.441863110711,171.63672315814046,166.7761176963227,196.44324597345107
1981-1990,291.8441354632778,497.8051622508161,280.6265053027749,421.3644310921859,322.7136202256816,301.5659769251994,285.441863110711,0.0,264.68597007861035,255.44099308485798,241.90612128058268
1991-2000,262.22186611979737,448.7023527711849,139.95236274953098,383.3268078928503,278.28018094266383,291.89198757570716,171.63672315814046,264.68597007861035,0.0,132.0749753732883,152.89382628334462
2001-2010,250.17405190816888,423.38057441751766,139.8611540166641,374.810831065867,273.3781777536418,275.5411059733198,166.7761176963227,255.44099308485798,132.0749753732883,0.0,138.6167685838764
2011-2018,225.62570553724743,434.72777190790873,156.90665925625171,382.01050568828646,254.0461967568456,233.7147840509721,196.44324597345107,241.90612128058268,152.89382628334462,138.6167685838764,0.0
