,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.79,0.888,0.354,0.833,0.577,0.66,0.324,0.048,0.079,0.142,0.096
1911-1920,0.79,0.0,0.739,0.281,0.817,0.51,0.758,0.661,0.031,0.181,0.18,0.289
1921-1930,0.888,0.739,0.0,0.458,0.77,0.811,0.659,0.695,0.213,0.431,0.527,0.336
1931-1940,0.354,0.281,0.458,0.0,0.59,0.546,0.096,0.044,0.003,0.026,0.054,0.026
1941-1950,0.833,0.817,0.77,0.59,0.0,0.435,0.741,0.733,0.112,0.137,0.137,0.102
1951-1960,0.577,0.51,0.811,0.546,0.435,0.0,0.723,0.657,0.076,0.333,0.815,0.312
1961-1970,0.66,0.758,0.659,0.096,0.741,0.723,0.0,0.77,0.033,0.1,0.197,0.243
1971-1980,0.324,0.661,0.695,0.044,0.733,0.657,0.77,0.0,0.043,0.262,0.196,0.148
1981-1990,0.048,0.031,0.213,0.003,0.112,0.076,0.033,0.043,0.0,0.85,0.035,0.0
1991-2000,0.079,0.181,0.431,0.026,0.137,0.333,0.1,0.262,0.85,0.0,0.247,0.056
2001-2010,0.142,0.18,0.527,0.054,0.137,0.815,0.197,0.196,0.035,0.247,0.0,0.126
2011-2018,0.096,0.289,0.336,0.026,0.102,0.312,0.243,0.148,0.0,0.056,0.126,0.0
