synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9650,bank,1901-1910,1911-1920,0.13531335789873755,2.9287418071528903
s9650,bank,1911-1920,1921-1930,0.06062074533637087,0.9804255839289041
s9650,bank,1921-1930,1931-1940,0.14740894073001984,0.21845274583969387
s9650,bank,1931-1940,1941-1950,0.16166772304411553,2.5259529596975225
s9650,bank,1941-1950,1951-1960,0.05663405780296671,0.2625642746377428
s9650,bank,1951-1960,1961-1970,0.07176944936619142,0.1044040903844365
s9650,bank,1961-1970,1971-1980,0.02171518045800743,0.08506571858335019
s9650,bank,1971-1980,1981-1990,0.060094440217536835,0.14035886469467812
s9650,bank,1981-1990,1991-2000,0.05970133441781636,0.18044293882550233
s9650,bank,1991-2000,2001-2010,0.021556293869432308,0.7152913298861288
