,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.175,0.436,0.05,0.155,0.427,0.036,0.328,0.168,0.091,0.028,0.245
1911-1920,0.175,0.0,0.045,0.009,0.138,0.054,0.009,0.045,0.042,0.052,0.006,0.043
1921-1930,0.436,0.045,0.0,0.067,0.069,0.16,0.23,0.429,0.271,0.117,0.11,0.282
1931-1940,0.05,0.009,0.067,0.0,0.12,0.133,0.244,0.174,0.323,0.106,0.082,0.091
1941-1950,0.155,0.138,0.069,0.12,0.0,0.45,0.035,0.168,0.351,0.434,0.076,0.312
1951-1960,0.427,0.054,0.16,0.133,0.45,0.0,0.328,0.959,0.724,0.304,0.101,0.328
1961-1970,0.036,0.009,0.23,0.244,0.035,0.328,0.0,0.789,0.387,0.11,0.276,0.212
1971-1980,0.328,0.045,0.429,0.174,0.168,0.959,0.789,0.0,0.498,0.342,0.31,0.274
1981-1990,0.168,0.042,0.271,0.323,0.351,0.724,0.387,0.498,0.0,0.477,0.379,0.33
1991-2000,0.091,0.052,0.117,0.106,0.434,0.304,0.11,0.342,0.477,0.0,0.573,0.548
2001-2010,0.028,0.006,0.11,0.082,0.076,0.101,0.276,0.31,0.379,0.573,0.0,0.317
2011-2018,0.245,0.043,0.282,0.091,0.312,0.328,0.212,0.274,0.33,0.548,0.317,0.0
