,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.095,0.558,0.336,0.105,0.402,0.3,0.127,0.006,0.234,0.496,0.366
1911-1920,0.095,0.0,0.181,0.133,0.499,0.107,0.426,0.391,0.171,0.616,0.331,0.316
1921-1930,0.558,0.181,0.0,0.606,0.362,0.719,0.227,0.403,0.065,0.446,0.723,0.651
1931-1940,0.336,0.133,0.606,0.0,0.157,0.787,0.309,0.333,0.014,0.243,0.679,0.546
1941-1950,0.105,0.499,0.362,0.157,0.0,0.373,0.337,0.686,0.622,0.399,0.858,1.0
1951-1960,0.402,0.107,0.719,0.787,0.373,0.0,0.184,0.393,0.014,0.18,0.825,0.596
1961-1970,0.3,0.426,0.227,0.309,0.337,0.184,0.0,1.0,0.287,0.671,0.672,0.348
1971-1980,0.127,0.391,0.403,0.333,0.686,0.393,1.0,0.0,0.697,0.166,0.681,0.648
1981-1990,0.006,0.171,0.065,0.014,0.622,0.014,0.287,0.697,0.0,0.13,0.643,0.493
1991-2000,0.234,0.616,0.446,0.243,0.399,0.18,0.671,0.166,0.13,0.0,0.555,0.475
2001-2010,0.496,0.331,0.723,0.679,0.858,0.825,0.672,0.681,0.643,0.555,0.0,0.659
2011-2018,0.366,0.316,0.651,0.546,1.0,0.596,0.348,0.648,0.493,0.475,0.659,0.0
