synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s37889,tor,1901-1910,1911-1920,0.057072477730791125,0.8518636914389847
s37889,tor,1911-1920,1921-1930,0.027196231135711527,0.36316735944918477
s37889,tor,1921-1930,1931-1940,0.02844908995817416,0.17825381081897848
s37889,tor,1931-1940,1941-1950,0.07633646884952786,0.9710023767774968
s37889,tor,1941-1950,1951-1960,0.024632112749895175,0.2742317591211593
s37889,tor,1951-1960,1961-1970,0.09251690059155446,0.1483864996298993
s37889,tor,1961-1970,1971-1980,0.014766157916841395,0.36457436489277606
s37889,tor,1971-1980,1981-1990,0.062017254375119686,0.2352714618588258
s37889,tor,1981-1990,1991-2000,0.07620690116240389,0.16731672541242898
s37889,tor,1991-2000,2001-2010,0.025302533040163156,0.13647411841332127
