timespan_1,timespan_2,distance,drift_magnitude,p_value
1991-2000,2011-2018,2,7.674962617173597,0.001
1921-1930,2011-2018,9,13.763198623036972,0.001
1991-2000,2001-2010,1,7.387844250938606,0.003
1931-1940,1991-2000,6,9.418073587512511,0.009
1911-1920,2011-2018,10,11.023002653012666,0.014
1921-1930,2001-2010,8,13.363044161812223,0.019
1921-1930,1931-1940,1,14.912479587389898,0.022
1901-1910,2001-2010,10,9.822675133625394,0.022
1921-1930,1991-2000,7,12.605407709324155,0.028
1901-1910,1931-1940,3,11.39094434190058,0.033
1901-1910,1911-1920,1,11.703737735183509,0.035
1911-1920,1931-1940,2,11.657985889059393,0.036
1911-1920,1921-1930,1,13.881609442789452,0.037
1911-1920,1941-1950,3,14.297125231616315,0.039
