,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,8.393077947830985,6.579278862607788,8.197489503307846,11.894254726445057,9.545952216317623,8.122997667521457,13.59969288949451,15.260899934190956,7.472603946194097,8.679542714084455,9.379659740670023
1911-1920,8.393077947830985,0.0,7.399536338777737,8.430636678501596,10.750488530827337,10.627767453045214,10.208692857746241,14.666402908954794,15.000317311486752,7.717889311331406,8.993890008995969,9.450467494516024
1921-1930,6.579278862607788,7.399536338777737,0.0,5.205576030434344,9.658658747471561,9.13493286851991,8.937884881619878,13.918374658204186,14.611190079232275,5.006500310853796,7.15842759174474,6.6241403084005706
1931-1940,8.197489503307846,8.430636678501596,5.205576030434344,0.0,10.050534340304827,9.57099663316845,10.19186975980635,14.761695224281905,14.067539120708705,5.579323775868829,7.18018967732198,7.921089448981493
1941-1950,11.894254726445057,10.750488530827337,9.658658747471561,10.050534340304827,0.0,13.871893528959626,14.3943512717869,17.97848975419467,18.14135910188118,9.818336846055487,11.952871416053508,8.753000825353832
1951-1960,9.545952216317623,10.627767453045214,9.13493286851991,9.57099663316845,13.871893528959626,0.0,9.471604681229005,15.52155282901619,14.077189461269807,8.297671444892478,8.043422599239161,11.93802083240396
1961-1970,8.122997667521457,10.208692857746241,8.937884881619878,10.19186975980635,14.3943512717869,9.471604681229005,0.0,13.093107957653512,16.753376063369732,9.291382727426047,9.641570426154392,12.041635649078241
1971-1980,13.59969288949451,14.666402908954794,13.918374658204186,14.761695224281905,17.97848975419467,15.52155282901619,13.093107957653512,0.0,20.58867404839596,14.486445949248957,15.385821019844549,15.787189289988381
1981-1990,15.260899934190956,15.000317311486752,14.611190079232275,14.067539120708705,18.14135910188118,14.077189461269807,16.753376063369732,20.58867404839596,0.0,13.76658027001773,12.862457702342091,16.291436296883845
1991-2000,7.472603946194097,7.717889311331406,5.006500310853796,5.579323775868829,9.818336846055487,8.297671444892478,9.291382727426047,14.486445949248957,13.76658027001773,0.0,4.718904120266823,7.258343483387944
2001-2010,8.679542714084455,8.993890008995969,7.15842759174474,7.18018967732198,11.952871416053508,8.043422599239161,9.641570426154392,15.385821019844549,12.862457702342091,4.718904120266823,0.0,9.507693863748536
2011-2018,9.379659740670023,9.450467494516024,6.6241403084005706,7.921089448981493,8.753000825353832,11.93802083240396,12.041635649078241,15.787189289988381,16.291436296883845,7.258343483387944,9.507693863748536,0.0
