synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9426,universität,1901-1910,1911-1920,0.023094299500952622,0.09610470176318432
s9426,universität,1911-1920,1921-1930,0.05718507521846478,0.18166390227915316
s9426,universität,1921-1930,1931-1940,0.0960962543863906,2.1660744661686073
s9426,universität,1931-1940,1941-1950,0.06538213680912576,0.4023093036878314
s9426,universität,1941-1950,1951-1960,0.04555336968259097,0.040194072772887265
s9426,universität,1951-1960,1961-1970,0.08679806745249154,0.8955931932245107
s9426,universität,1961-1970,1971-1980,0.1858037120697759,1.5440619143748375
s9426,universität,1971-1980,1981-1990,0.1756149883158106,0.19125502503660854
s9426,universität,1981-1990,1991-2000,0.23071621220682714,0.7236298122638896
s9426,universität,1991-2000,2001-2010,0.09672085362307667,2.4045475299720107
