,1921-1930,1931-1940,1991-2000,2001-2010,2011-2018
1921-1930,0.0,8.404961175397805,10.57128967257178,8.627737446413319,10.7780542450649
1931-1940,8.404961175397805,0.0,9.488625744103222,9.161760772044204,11.176340227677796
1991-2000,10.57128967257178,9.488625744103222,0.0,8.595026567445212,12.002651688408347
2001-2010,8.627737446413319,9.161760772044204,8.595026567445212,0.0,11.465042096742351
2011-2018,10.7780542450649,11.176340227677796,12.002651688408347,11.465042096742351,0.0
