event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,5.6798249138337,0.0,2,"1911-1920,1921-1930",consecutive
1,1981-1990,1991-2000,6.939193743239049,0.025,3,"1991-2000,2001-2010,2011-2018",consecutive
2,1921-1930,1981-1990,6.37467114475891,0.034,6,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
3,1951-1960,1981-1990,8.797231234849663,0.012,3,"1961-1970,1971-1980,1981-1990",sudden_shift
