synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s26446,flügel,1901-1910,1911-1920,0.014242434961332389,0.2347516879616266
s26446,flügel,1911-1920,1921-1930,0.0063311171565080026,0.1415992947461717
s26446,flügel,1921-1930,1931-1940,0.010195785428117794,0.144519898392733
s26446,flügel,1931-1940,1941-1950,0.014452415813675791,0.39020144652951166
s26446,flügel,1941-1950,1951-1960,0.056439400776274816,1.1896179181296136
s26446,flügel,1951-1960,1961-1970,0.01532064675962298,0.2868440985905651
s26446,flügel,1961-1970,1971-1980,0.03183283854086017,0.13633526394723894
s26446,flügel,1971-1980,1981-1990,0.024884190366116273,0.1835208380821129
s26446,flügel,1981-1990,1991-2000,0.01883714882807329,0.6200362283344761
s26446,flügel,1991-2000,2001-2010,0.027754200916389943,0.09945996399454296
