,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.033,0.924,0.031,0.187,0.43,0.259,0.044,0.181,0.493,0.172,0.116
1911-1920,0.033,0.0,0.135,0.239,0.751,0.298,0.556,0.463,0.674,0.532,0.552,0.737
1921-1930,0.924,0.135,0.0,0.274,0.469,0.553,0.307,0.126,0.497,0.48,0.378,0.348
1931-1940,0.031,0.239,0.274,0.0,0.089,0.328,0.211,0.298,0.325,0.162,0.353,0.41
1941-1950,0.187,0.751,0.469,0.089,0.0,0.38,0.515,0.158,0.694,0.935,0.392,0.497
1951-1960,0.43,0.298,0.553,0.328,0.38,0.0,0.367,0.578,0.557,0.571,0.377,0.393
1961-1970,0.259,0.556,0.307,0.211,0.515,0.367,0.0,0.469,0.655,0.94,0.803,0.67
1971-1980,0.044,0.463,0.126,0.298,0.158,0.578,0.469,0.0,0.659,0.263,0.657,0.821
1981-1990,0.181,0.674,0.497,0.325,0.694,0.557,0.655,0.659,0.0,0.749,0.779,0.882
1991-2000,0.493,0.532,0.48,0.162,0.935,0.571,0.94,0.263,0.749,0.0,0.561,0.446
2001-2010,0.172,0.552,0.378,0.353,0.392,0.377,0.803,0.657,0.779,0.561,0.0,0.9
2011-2018,0.116,0.737,0.348,0.41,0.497,0.393,0.67,0.821,0.882,0.446,0.9,0.0
