timespan_1,timespan_2,distance,drift_magnitude,p_value
1911-1920,1991-2000,8,452.0179877006332,0.004
1911-1920,2011-2018,10,384.21567430622565,0.004
1911-1920,1931-1940,2,306.9726393865154,0.02
1911-1920,2001-2010,9,334.2861638138043,0.024
1911-1920,1951-1960,4,319.8237335172028,0.026
1901-1910,1911-1920,1,362.7208712989149,0.03
1941-1950,1991-2000,5,313.6681176291853,0.038
