event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,362.7208712989149,0.03,1,1911-1920,consecutive
1,1911-1920,1931-1940,306.9726393865154,0.02,2,"1921-1930,1931-1940",sudden_shift
2,1911-1920,1951-1960,319.8237335172028,0.026,4,"1921-1930,1931-1940,1941-1950,1951-1960",sudden_shift
3,1911-1920,1991-2000,452.0179877006332,0.004,8,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
4,1911-1920,2001-2010,334.2861638138043,0.024,9,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
5,1911-1920,2011-2018,384.21567430622565,0.004,10,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
6,1941-1950,1991-2000,313.6681176291853,0.038,5,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
