,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.03,0.297,0.334,0.426,0.615,0.425,0.512,0.272,0.329,0.875,0.839
1911-1920,0.03,0.0,0.302,0.02,0.145,0.026,0.107,0.062,0.27,0.004,0.024,0.004
1921-1930,0.297,0.302,0.0,0.43,0.569,0.453,0.546,0.347,0.707,0.085,0.221,0.137
1931-1940,0.334,0.02,0.43,0.0,0.459,0.293,0.181,0.366,0.314,0.071,0.324,0.284
1941-1950,0.426,0.145,0.569,0.459,0.0,0.208,0.307,0.286,0.606,0.038,0.23,0.053
1951-1960,0.615,0.026,0.453,0.293,0.208,0.0,0.626,0.465,0.246,0.235,0.774,0.559
1961-1970,0.425,0.107,0.546,0.181,0.307,0.626,0.0,0.574,0.516,0.05,0.306,0.167
1971-1980,0.512,0.062,0.347,0.366,0.286,0.465,0.574,0.0,0.435,0.1,0.344,0.299
1981-1990,0.272,0.27,0.707,0.314,0.606,0.246,0.516,0.435,0.0,0.082,0.334,0.111
1991-2000,0.329,0.004,0.085,0.071,0.038,0.235,0.05,0.1,0.082,0.0,0.65,0.678
2001-2010,0.875,0.024,0.221,0.324,0.23,0.774,0.306,0.344,0.334,0.65,0.0,0.815
2011-2018,0.839,0.004,0.137,0.284,0.053,0.559,0.167,0.299,0.111,0.678,0.815,0.0
