timespan_1,timespan_2,distance,drift_magnitude,p_value
1931-1940,2001-2010,6,7.161952192900222,0.013
1941-1950,2001-2010,5,6.890541308275091,0.036
1951-1960,2001-2010,4,6.627561526803646,0.041
