synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25445,kasse,1901-1910,1911-1920,0.1982581778320872,0.5025309766723922
s25445,kasse,1911-1920,1921-1930,0.15860197945974971,0.1807193366880884
s25445,kasse,1921-1930,1931-1940,0.2175746101285577,0.08058992304921409
s25445,kasse,1931-1940,1941-1950,0.08992563190785725,0.09892505293883105
s25445,kasse,1941-1950,1951-1960,0.06389268083355387,0.11856542117166848
s25445,kasse,1951-1960,1961-1970,0.07354367183903739,0.12505520323567526
s25445,kasse,1961-1970,1971-1980,0.03383583663785095,0.11012070217064944
s25445,kasse,1971-1980,1981-1990,0.05280415509008474,0.097816130525236
s25445,kasse,1981-1990,1991-2000,0.07986221637792568,0.09994445486981826
s25445,kasse,1991-2000,2001-2010,0.07859437695278941,0.06601920966553303
