,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.383,0.51,0.798,0.538,0.537,0.644,0.618,0.488,0.132,0.423,0.374
1911-1920,0.383,0.0,0.758,0.303,0.72,0.592,0.602,0.638,0.108,0.019,0.453,0.302
1921-1930,0.51,0.758,0.0,0.252,0.56,0.51,0.78,0.447,0.112,0.055,0.836,0.287
1931-1940,0.798,0.303,0.252,0.0,0.442,0.583,0.453,0.507,0.761,0.77,0.342,0.51
1941-1950,0.538,0.72,0.56,0.442,0.0,0.552,0.842,0.493,0.141,0.049,0.544,0.348
1951-1960,0.537,0.592,0.51,0.583,0.552,0.0,0.608,0.546,0.215,0.035,0.377,0.241
1961-1970,0.644,0.602,0.78,0.453,0.842,0.608,0.0,0.735,0.208,0.07,0.657,0.406
1971-1980,0.618,0.638,0.447,0.507,0.493,0.546,0.735,0.0,0.413,0.068,0.394,0.488
1981-1990,0.488,0.108,0.112,0.761,0.141,0.215,0.208,0.413,0.0,0.552,0.104,0.185
1991-2000,0.132,0.019,0.055,0.77,0.049,0.035,0.07,0.068,0.552,0.0,0.055,0.088
2001-2010,0.423,0.453,0.836,0.342,0.544,0.377,0.657,0.394,0.104,0.055,0.0,0.318
2011-2018,0.374,0.302,0.287,0.51,0.348,0.241,0.406,0.488,0.185,0.088,0.318,0.0
