synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s29644,zeitung,1901-1910,1911-1920,0.02501851174284742,1.2720002207621413
s29644,zeitung,1911-1920,1921-1930,0.004092893295178968,0.3930276409228426
s29644,zeitung,1921-1930,1931-1940,0.03550152660359602,0.17887605602825787
s29644,zeitung,1931-1940,1941-1950,0.014727136179195239,0.6005478271388653
s29644,zeitung,1941-1950,1951-1960,0.004206066804776347,0.20131923218406278
s29644,zeitung,1951-1960,1961-1970,0.009755100248475385,0.16481797388888622
s29644,zeitung,1961-1970,1971-1980,0.00710814230975781,0.18270528924537557
s29644,zeitung,1971-1980,1981-1990,0.02929359585398371,1.0364612239023685
s29644,zeitung,1981-1990,1991-2000,0.009441620232083196,0.12714543848460005
s29644,zeitung,1991-2000,2001-2010,0.01245325874550608,0.12619122437409422
