synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s13438,kurs,1901-1910,1911-1920,0.008008652048557195,0.09765003487615201
s13438,kurs,1911-1920,1921-1930,0.0264873635454446,0.6061772886787753
s13438,kurs,1921-1930,1931-1940,0.011839862655107914,0.3512283819303585
s13438,kurs,1931-1940,1941-1950,0.024720631280356318,0.25830187347170985
s13438,kurs,1941-1950,1951-1960,0.011061631665794956,0.2812224715036754
s13438,kurs,1951-1960,1961-1970,0.015970006734980807,0.2135910331273518
s13438,kurs,1961-1970,1971-1980,0.019476040154963705,0.13662811935139874
s13438,kurs,1971-1980,1981-1990,0.012087425007220489,0.1186430272881443
s13438,kurs,1981-1990,1991-2000,0.02674426887027409,0.4713763774437997
s13438,kurs,1991-2000,2001-2010,0.031151769299735056,0.19787173704919012
