,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.724,0.969,0.907,0.9,0.614,0.321,0.222,0.027,0.197,0.25,0.068
1911-1920,0.724,0.0,0.981,0.748,0.261,0.425,0.414,0.381,0.137,0.32,0.213,0.233
1921-1930,0.969,0.981,0.0,0.707,0.599,0.61,0.45,0.361,0.089,0.215,0.343,0.129
1931-1940,0.907,0.748,0.707,0.0,0.707,0.522,0.364,0.321,0.039,0.218,0.152,0.171
1941-1950,0.9,0.261,0.599,0.707,0.0,0.417,0.13,0.127,0.009,0.069,0.103,0.029
1951-1960,0.614,0.425,0.61,0.522,0.417,0.0,0.891,0.689,0.045,0.238,0.569,0.083
1961-1970,0.321,0.414,0.45,0.364,0.13,0.891,0.0,0.897,0.216,0.597,0.543,0.291
1971-1980,0.222,0.381,0.361,0.321,0.127,0.689,0.897,0.0,0.407,0.949,0.428,0.404
1981-1990,0.027,0.137,0.089,0.039,0.009,0.045,0.216,0.407,0.0,0.303,0.025,0.686
1991-2000,0.197,0.32,0.215,0.218,0.069,0.238,0.597,0.949,0.303,0.0,0.198,0.481
2001-2010,0.25,0.213,0.343,0.152,0.103,0.569,0.543,0.428,0.025,0.198,0.0,0.116
2011-2018,0.068,0.233,0.129,0.171,0.029,0.083,0.291,0.404,0.686,0.481,0.116,0.0
