,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.689,0.091,0.275,0.182,0.116,0.447,0.091,0.063,0.051,0.503,0.169
1911-1920,0.689,0.0,0.04,0.474,0.247,0.679,0.554,0.417,0.56,0.556,0.654,0.539
1921-1930,0.091,0.04,0.0,0.762,0.736,0.341,0.417,0.965,0.49,0.617,0.84,0.662
1931-1940,0.275,0.474,0.762,0.0,0.805,0.829,0.58,0.522,0.6,0.501,0.97,0.652
1941-1950,0.182,0.247,0.736,0.805,0.0,0.409,0.287,0.519,0.253,0.23,0.54,0.449
1951-1960,0.116,0.679,0.341,0.829,0.409,0.0,0.364,0.642,0.552,0.43,0.729,0.716
1961-1970,0.447,0.554,0.417,0.58,0.287,0.364,0.0,0.342,0.252,0.374,0.863,0.673
1971-1980,0.091,0.417,0.965,0.522,0.519,0.642,0.342,0.0,0.705,0.668,0.817,0.835
1981-1990,0.063,0.56,0.49,0.6,0.253,0.552,0.252,0.705,0.0,0.989,0.746,0.466
1991-2000,0.051,0.556,0.617,0.501,0.23,0.43,0.374,0.668,0.989,0.0,0.704,0.509
2001-2010,0.503,0.654,0.84,0.97,0.54,0.729,0.863,0.817,0.746,0.704,0.0,0.818
2011-2018,0.169,0.539,0.662,0.652,0.449,0.716,0.673,0.835,0.466,0.509,0.818,0.0
