event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1941-1950,1951-1960,6.0436785581621075,0.045,1,1951-1960,consecutive
1,1951-1960,1961-1970,8.02671221100982,0.002,1,1961-1970,consecutive
2,1961-1970,1971-1980,6.951231735958148,0.045,4,"1971-1980,1981-1990,1991-2000,2001-2010",consecutive
3,2001-2010,2011-2018,6.510193254445246,0.009,1,2011-2018,consecutive
4,1901-1910,1941-1950,5.249189560360593,0.009,4,"1911-1920,1921-1930,1931-1940,1941-1950",sudden_shift
5,1911-1920,1941-1950,5.392892579704123,0.02,3,"1921-1930,1931-1940,1941-1950",sudden_shift
