synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s46736,blatt,1901-1910,1911-1920,0.02734836730492671,0.5075667235616971
s46736,blatt,1911-1920,1921-1930,0.03660494280211302,0.1533121325510741
s46736,blatt,1921-1930,1931-1940,0.0051232806005435914,0.3054509274756277
s46736,blatt,1931-1940,1941-1950,0.034837981134147974,1.0297182889757384
s46736,blatt,1941-1950,1951-1960,0.05849210490019834,0.7692750093198844
s46736,blatt,1951-1960,1961-1970,0.018257343804035438,0.06789952133483698
s46736,blatt,1961-1970,1971-1980,0.07987879381134666,1.185181305434876
s46736,blatt,1971-1980,1981-1990,0.06933797116516674,0.14753562950928353
s46736,blatt,1981-1990,1991-2000,0.04877416432788688,0.18967666351221765
s46736,blatt,1991-2000,2001-2010,0.03961659537749346,1.499082429335178
