,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,3.795615044263843,4.245520689372247,3.8852397633902895,3.571566298868659,5.819604249627589,6.570838283197763,5.49291570610486,5.13869673852493,5.049008395260438,4.907477942227737,4.678687057098484
1911-1920,3.795615044263843,0.0,4.912457114876037,3.741660773544097,3.5479825058928576,6.131379389754642,6.314354637712181,5.724939064347741,4.829871105572537,5.415009976522899,5.13016538339363,4.833246385219431
1921-1930,4.245520689372247,4.912457114876037,0.0,4.21618057224827,5.491431392363258,7.319981787899471,7.96289954411788,5.7779879004126995,5.994562399024467,6.234877234681006,5.547866605062203,5.252450329001323
1931-1940,3.8852397633902895,3.741660773544097,4.21618057224827,0.0,4.320390591000369,6.220731443252256,6.961373745512697,5.806177994776133,5.089753003659574,5.610146721825915,4.9330360733400145,4.928834465017186
1941-1950,3.571566298868659,3.5479825058928576,5.491431392363258,4.320390591000369,0.0,6.006209920041714,6.178470903524835,5.917568796338596,4.955229522710077,5.0643989439885155,5.384551095666688,4.99979627316488
1951-1960,5.819604249627589,6.131379389754642,7.319981787899471,6.220731443252256,6.006209920041714,0.0,7.963137234171187,7.743679850468131,6.019667997211722,6.688638103233492,6.7789285585725025,6.393985939476749
1961-1970,6.570838283197763,6.314354637712181,7.96289954411788,6.961373745512697,6.178470903524835,7.963137234171187,0.0,7.977620350250239,7.912496378615059,7.352868394202265,7.352986408442516,7.502408632890076
1971-1980,5.49291570610486,5.724939064347741,5.7779879004126995,5.806177994776133,5.917568796338596,7.743679850468131,7.977620350250239,0.0,6.72157750044939,6.596762790213225,6.178057793239565,6.2629303680731905
1981-1990,5.13869673852493,4.829871105572537,5.994562399024467,5.089753003659574,4.955229522710077,6.019667997211722,7.912496378615059,6.72157750044939,0.0,5.581893697958974,6.053912795233289,5.330008294844594
1991-2000,5.049008395260438,5.415009976522899,6.234877234681006,5.610146721825915,5.0643989439885155,6.688638103233492,7.352868394202265,6.596762790213225,5.581893697958974,0.0,6.172874507560363,5.7202980651281266
2001-2010,4.907477942227737,5.13016538339363,5.547866605062203,4.9330360733400145,5.384551095666688,6.7789285585725025,7.352986408442516,6.178057793239565,6.053912795233289,6.172874507560363,0.0,5.390208010281596
2011-2018,4.678687057098484,4.833246385219431,5.252450329001323,4.928834465017186,4.99979627316488,6.393985939476749,7.502408632890076,6.2629303680731905,5.330008294844594,5.7202980651281266,5.390208010281596,0.0
