,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.38,0.3,0.325,0.269,0.103,0.143,0.609,0.653,0.724,0.808,0.422
1911-1920,0.38,0.0,0.358,0.951,0.899,0.132,0.546,0.639,0.905,0.662,0.8,0.623
1921-1930,0.3,0.358,0.0,0.8,0.114,0.042,0.169,0.762,0.443,0.348,0.785,0.564
1931-1940,0.325,0.951,0.8,0.0,0.278,0.204,0.279,0.598,0.763,0.519,0.93,0.521
1941-1950,0.269,0.899,0.114,0.278,0.0,0.089,0.395,0.337,0.762,0.74,0.589,0.381
1951-1960,0.103,0.132,0.042,0.204,0.089,0.0,0.026,0.064,0.912,0.349,0.404,0.228
1961-1970,0.143,0.546,0.169,0.279,0.395,0.026,0.0,0.402,0.112,0.51,0.677,0.164
1971-1980,0.609,0.639,0.762,0.598,0.337,0.064,0.402,0.0,0.517,0.562,0.893,0.66
1981-1990,0.653,0.905,0.443,0.763,0.762,0.912,0.112,0.517,0.0,0.849,0.678,0.945
1991-2000,0.724,0.662,0.348,0.519,0.74,0.349,0.51,0.562,0.849,0.0,0.69,0.772
2001-2010,0.808,0.8,0.785,0.93,0.589,0.404,0.677,0.893,0.678,0.69,0.0,0.976
2011-2018,0.422,0.623,0.564,0.521,0.381,0.228,0.164,0.66,0.945,0.772,0.976,0.0
