event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1941-1950,1951-1960,220.71395029774393,0.014,1,1951-1960,consecutive
1,1951-1960,1971-1980,250.7665193755802,0.012,2,"1961-1970,1971-1980",sudden_shift
2,1951-1960,2001-2010,317.4579533181952,0.007,4,"1961-1970,1971-1980,1981-1990,2001-2010",sudden_shift
3,1951-1960,2011-2018,242.64785989369187,0.044,5,"1961-1970,1971-1980,1981-1990,2001-2010,2011-2018",sudden_shift
