,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,11.282036535132013,9.55003577467591,11.5251067346972,13.572882075924145,11.935687304806283,9.629967103613431,11.452257562506832,8.8828462145956,9.6598575284856,9.550633280957282
1921-1930,11.282036535132013,0.0,9.640235940072923,10.643628084103874,13.996024927103644,12.66292161286407,9.487332793106102,11.96908445934221,8.418139497717132,9.356790207037571,9.62529608617437
1931-1940,9.55003577467591,9.640235940072923,0.0,10.598292572661496,12.236543628874433,10.019595109918894,7.653498922267742,9.915885375410417,6.319134775758561,6.835512269671194,7.800022618066208
1941-1950,11.5251067346972,10.643628084103874,10.598292572661496,0.0,15.255788332694982,13.616944315482812,10.815895613307086,13.47071248310503,9.529159508534503,10.88068877715128,10.108010244776375
1951-1960,13.572882075924145,13.996024927103644,12.236543628874433,15.255788332694982,0.0,11.617663552024105,10.998128988156678,12.424666564835071,11.183487433853422,11.092843922301945,11.276306915913679
1961-1970,11.935687304806283,12.66292161286407,10.019595109918894,13.616944315482812,11.617663552024105,0.0,8.948936278965885,10.901980330425966,8.78437920475956,8.54566895461749,8.801014224303243
1971-1980,9.629967103613431,9.487332793106102,7.653498922267742,10.815895613307086,10.998128988156678,8.948936278965885,0.0,9.025121013718872,5.9308177740017864,6.2121939593501505,6.592298160582767
1981-1990,11.452257562506832,11.96908445934221,9.915885375410417,13.47071248310503,12.424666564835071,10.901980330425966,9.025121013718872,0.0,9.386997726260525,9.466189587273293,9.672347798045841
1991-2000,8.8828462145956,8.418139497717132,6.319134775758561,9.529159508534503,11.183487433853422,8.78437920475956,5.9308177740017864,9.386997726260525,0.0,3.8172976511430092,4.240729992564845
2001-2010,9.6598575284856,9.356790207037571,6.835512269671194,10.88068877715128,11.092843922301945,8.54566895461749,6.2121939593501505,9.466189587273293,3.8172976511430092,0.0,4.458085473775446
2011-2018,9.550633280957282,9.62529608617437,7.800022618066208,10.108010244776375,11.276306915913679,8.801014224303243,6.592298160582767,9.672347798045841,4.240729992564845,4.458085473775446,0.0
