,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.646,0.136,0.809,0.105,1.0,0.595,0.808,0.45,0.373,0.382,0.351
1911-1920,0.646,0.0,0.258,0.822,0.097,1.0,0.718,0.688,0.287,0.036,0.058,0.201
1921-1930,0.136,0.258,0.0,0.384,0.304,0.337,0.327,0.099,0.106,0.025,0.005,0.052
1931-1940,0.809,0.822,0.384,0.0,0.131,1.0,1.0,0.902,0.513,0.211,0.146,0.501
1941-1950,0.105,0.097,0.304,0.131,0.0,0.347,0.358,0.196,0.312,0.149,0.099,0.108
1951-1960,1.0,1.0,0.337,1.0,0.347,0.0,1.0,0.805,0.694,0.975,0.986,1.0
1961-1970,0.595,0.718,0.327,1.0,0.358,1.0,0.0,0.698,0.398,0.531,0.37,0.349
1971-1980,0.808,0.688,0.099,0.902,0.196,0.805,0.698,0.0,0.621,0.655,0.41,0.516
1981-1990,0.45,0.287,0.106,0.513,0.312,0.694,0.398,0.621,0.0,0.751,0.633,0.628
1991-2000,0.373,0.036,0.025,0.211,0.149,0.975,0.531,0.655,0.751,0.0,0.739,0.713
2001-2010,0.382,0.058,0.005,0.146,0.099,0.986,0.37,0.41,0.633,0.739,0.0,0.882
2011-2018,0.351,0.201,0.052,0.501,0.108,1.0,0.349,0.516,0.628,0.713,0.882,0.0
