synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9650,bank,1901-1910,1911-1920,0.6364811834625415,0.9946976820733013
s9650,bank,1911-1920,1921-1930,0.16618903902812984,0.04482463472346943
s9650,bank,1921-1930,1931-1940,0.34510104469737335,0.16426689901308433
s9650,bank,1931-1940,1941-1950,0.15001435300012314,0.03307873196127218
s9650,bank,1941-1950,1951-1960,0.2077872057713136,0.05397986277812788
s9650,bank,1951-1960,1961-1970,0.07991388976316961,0.06564473388093538
s9650,bank,1961-1970,1971-1980,0.2806213084101766,0.09956048908304983
s9650,bank,1971-1980,1981-1990,0.3966525479887963,0.20475739699305948
s9650,bank,1981-1990,1991-2000,0.285929005639359,0.17617177809558784
s9650,bank,1991-2000,2001-2010,0.10062732051894774,0.1948935703372931
