timespan_1,timespan_2,distance,drift_magnitude,p_value
1911-1920,1931-1940,2,479.5897163141868,0.003
1931-1940,1961-1970,3,373.1502333693541,0.011
1931-1940,1981-1990,5,399.70925579196205,0.014
1911-1920,1971-1980,6,392.79538698902206,0.046
