timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,1951-1960,5,8.62906736437184,0.0
1901-1910,1941-1950,4,15.167399186481767,0.0
1901-1910,1971-1980,7,9.25928912903646,0.0
1901-1910,1961-1970,6,8.950897064086869,0.0
1901-1910,1981-1990,8,9.943752475434232,0.0
1901-1910,1991-2000,9,7.707903204592636,0.0
1901-1910,2011-2018,11,9.985674401240608,0.0
1901-1910,2001-2010,10,8.367898625174604,0.0
1911-1920,1941-1950,3,14.361960384807281,0.0
1911-1920,1971-1980,6,8.305467730932172,0.0
1931-1940,1951-1960,2,7.035039963413368,0.0
1931-1940,1941-1950,1,14.819677988813373,0.0
1931-1940,1971-1980,4,7.453399614198553,0.0
1931-1940,1961-1970,3,8.093889112243884,0.0
1911-1920,2011-2018,10,9.346711136803545,0.0
1941-1950,1951-1960,1,12.996916573808111,0.0
1941-1950,2001-2010,6,14.8632127973421,0.0
1941-1950,2011-2018,7,14.373276741570532,0.0
1951-1960,2001-2010,5,6.689531763605561,0.0
1941-1950,1991-2000,5,13.436357876430817,0.0
1941-1950,1961-1970,2,13.125458984604416,0.0
1941-1950,1971-1980,3,12.057366667314616,0.0
1961-1970,2001-2010,4,7.328505447695685,0.0
1971-1980,2001-2010,3,7.192745836912852,0.0
1941-1950,1981-1990,4,15.423197560416618,0.0
1931-1940,2011-2018,8,8.098015754302283,0.001
1911-1920,1951-1960,4,7.673574746519947,0.001
1911-1920,1981-1990,7,8.972623975583646,0.001
2001-2010,2011-2018,1,7.738791908742006,0.001
1921-1930,1941-1950,2,17.04822332031931,0.002
1921-1930,1981-1990,6,11.760670643868629,0.002
1921-1930,2011-2018,9,11.988047086961284,0.003
1921-1930,1951-1960,3,10.556398916026662,0.004
1921-1930,1991-2000,7,10.172931055999952,0.005
1961-1970,1991-2000,3,6.356187202512699,0.006
1921-1930,1931-1940,1,10.23716416809584,0.007
1911-1920,1961-1970,5,7.94087871547404,0.007
1921-1930,2001-2010,8,10.122232147817344,0.01
1961-1970,2011-2018,5,7.9612222740978345,0.018
1921-1930,1971-1980,5,10.961864742507476,0.019
1961-1970,1981-1990,2,8.300412250914968,0.019
1901-1910,1931-1940,3,7.662184986863986,0.02
1911-1920,2001-2010,9,6.993590761329663,0.027
1921-1930,1961-1970,4,10.65131041279097,0.028
1901-1910,1911-1920,1,8.270712335357539,0.029
1931-1940,1991-2000,6,5.9242131583736715,0.031
1931-1940,1981-1990,5,7.6940902445446415,0.035
1911-1920,1991-2000,8,6.734700314029733,0.035
1911-1920,1931-1940,2,7.047329027379186,0.047
