synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9697,flügel,1901-1910,1911-1920,0.00885570327267742,0.2941921796408247
s9697,flügel,1911-1920,1921-1930,0.008057544061278295,0.20377540896185264
s9697,flügel,1921-1930,1931-1940,0.016312305438197863,1.0678897676126191
s9697,flügel,1931-1940,1941-1950,0.019862366092189075,0.6781290737932583
s9697,flügel,1941-1950,1951-1960,0.06426045879713184,1.3129270953589263
s9697,flügel,1951-1960,1961-1970,0.13886543592606213,2.6272529943366605
s9697,flügel,1961-1970,1971-1980,0.029117953838201916,0.15829009004350847
s9697,flügel,1971-1980,1981-1990,0.2000172429727369,0.6586075010841046
s9697,flügel,1981-1990,1991-2000,0.04985436260247947,0.4122369767177946
s9697,flügel,1991-2000,2001-2010,0.050772380196661526,3.1374689748381135
