,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.942,0.7,1.0,0.542,0.574,0.831,0.527,0.538,0.939,0.076,0.478
1911-1920,0.942,0.0,0.688,0.849,0.636,0.338,0.718,0.346,0.573,0.766,0.051,0.329
1921-1930,0.7,0.688,0.0,0.799,0.064,0.252,0.274,0.226,0.484,0.325,0.029,0.182
1931-1940,1.0,0.849,0.799,0.0,0.7,0.582,0.895,0.788,0.659,0.92,0.104,0.471
1941-1950,0.542,0.636,0.064,0.7,0.0,0.135,0.18,0.655,0.665,0.329,0.013,0.507
1951-1960,0.574,0.338,0.252,0.582,0.135,0.0,0.67,0.121,0.206,0.24,0.419,0.147
1961-1970,0.831,0.718,0.274,0.895,0.18,0.67,0.0,0.435,0.677,0.453,0.311,0.2
1971-1980,0.527,0.346,0.226,0.788,0.655,0.121,0.435,0.0,1.0,0.325,0.055,0.132
1981-1990,0.538,0.573,0.484,0.659,0.665,0.206,0.677,1.0,0.0,0.48,0.323,0.487
1991-2000,0.939,0.766,0.325,0.92,0.329,0.24,0.453,0.325,0.48,0.0,0.026,0.455
2001-2010,0.076,0.051,0.029,0.104,0.013,0.419,0.311,0.055,0.323,0.026,0.0,0.008
2011-2018,0.478,0.329,0.182,0.471,0.507,0.147,0.2,0.132,0.487,0.455,0.008,0.0
