,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
1911-1920,0.0,22.073199512723733,20.728142323627242,23.335233746578787,28.24102643406707,28.6788114825161
1921-1930,22.073199512723733,0.0,14.425608233807655,16.721784654962224,22.94493128378121,22.786736827335808
1931-1940,20.728142323627242,14.425608233807655,0.0,15.910649879698779,22.386938179569956,22.494934576316318
1941-1950,23.335233746578787,16.721784654962224,15.910649879698779,0.0,23.473511729630157,23.449281038745795
1951-1960,28.24102643406707,22.94493128378121,22.386938179569956,23.473511729630157,0.0,29.488428009772306
1991-2000,28.6788114825161,22.786736827335808,22.494934576316318,23.449281038745795,29.488428009772306,0.0
