synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s14251,atmosphäre,1901-1910,1911-1920,0.02912755470145826,0.10236653699730826
s14251,atmosphäre,1911-1920,1921-1930,0.029303819551655147,0.16170925834220432
s14251,atmosphäre,1921-1930,1931-1940,0.014929380081417963,0.2552683184841436
s14251,atmosphäre,1931-1940,1941-1950,0.013212397507518403,0.43807387063883896
s14251,atmosphäre,1941-1950,1951-1960,0.012350189252898533,0.09228174704476587
s14251,atmosphäre,1951-1960,1961-1970,0.023186220886329725,0.19050852274933078
s14251,atmosphäre,1961-1970,1971-1980,0.02374601918929908,0.14550056601132003
s14251,atmosphäre,1971-1980,1981-1990,0.02658910462826814,0.9248283591408197
s14251,atmosphäre,1981-1990,1991-2000,0.009965496710393075,0.2500509872688916
s14251,atmosphäre,1991-2000,2001-2010,0.02418334481139309,0.12962877207091927
