synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s37889,tor,1901-1910,1911-1920,0.45023674774949607,0.0905101436947415
s37889,tor,1911-1920,1921-1930,1.0392983889753367,0.144785623255736
s37889,tor,1921-1930,1931-1940,0.6843440525314091,0.0156674883385991
s37889,tor,1931-1940,1941-1950,0.5712527115921104,0.030513592357969823
s37889,tor,1941-1950,1951-1960,0.3848850758259534,0.06995485096770573
s37889,tor,1951-1960,1961-1970,0.5965125838642963,0.06613791572670412
s37889,tor,1961-1970,1971-1980,0.4456071746810267,0.05123679354570909
s37889,tor,1971-1980,1981-1990,0.7162365200202316,0.03379134799189824
s37889,tor,1981-1990,1991-2000,1.7032488903572764,0.19628412008505475
s37889,tor,1991-2000,2001-2010,0.557501388575746,0.01788377004962193
