event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1991-2000,2001-2010,532.5377243449566,0.004,2,"2001-2010,2011-2018",consecutive
1,1911-1920,1971-1980,433.26093790799575,0.046,6,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980",sudden_shift
2,1921-1930,1971-1980,502.8687521941911,0.034,5,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980",sudden_shift
