,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.336,0.281,0.86,0.903,0.7,0.218,0.896,0.796,0.886,0.292,0.099
1911-1920,0.336,0.0,0.836,0.96,0.836,0.676,0.356,0.046,0.344,0.218,0.475,0.305
1921-1930,0.281,0.836,0.0,0.976,0.889,0.808,0.584,0.034,0.209,0.166,0.662,0.627
1931-1940,0.86,0.96,0.976,0.0,0.916,1.0,0.929,0.854,0.828,0.231,0.994,0.315
1941-1950,0.903,0.836,0.889,0.916,0.0,0.681,0.387,0.51,0.702,0.791,0.324,0.423
1951-1960,0.7,0.676,0.808,1.0,0.681,0.0,0.588,0.655,0.6,0.824,0.983,1.0
1961-1970,0.218,0.356,0.584,0.929,0.387,0.588,0.0,0.05,0.214,0.309,0.411,0.398
1971-1980,0.896,0.046,0.034,0.854,0.51,0.655,0.05,0.0,0.705,0.829,0.241,0.068
1981-1990,0.796,0.344,0.209,0.828,0.702,0.6,0.214,0.705,0.0,0.845,0.203,0.188
1991-2000,0.886,0.218,0.166,0.231,0.791,0.824,0.309,0.829,0.845,0.0,0.004,0.033
2001-2010,0.292,0.475,0.662,0.994,0.324,0.983,0.411,0.241,0.203,0.004,0.0,0.669
2011-2018,0.099,0.305,0.627,0.315,0.423,1.0,0.398,0.068,0.188,0.033,0.669,0.0
