synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s26149,fuß,1901-1910,1911-1920,0.0420847050591628,0.037717168389072867
s26149,fuß,1911-1920,1921-1930,0.046208661698243496,0.15570582804342836
s26149,fuß,1921-1930,1931-1940,0.03252599661952343,0.05916246272770209
s26149,fuß,1931-1940,1941-1950,0.030142195693459127,0.06640491224534918
s26149,fuß,1941-1950,1951-1960,0.022831762824515895,0.10325593507778213
s26149,fuß,1951-1960,1961-1970,0.026362442626014112,0.1555347010735091
s26149,fuß,1961-1970,1971-1980,0.015914611490247286,0.15205192442632515
s26149,fuß,1971-1980,1981-1990,0.02873297396288723,0.08365136770521288
s26149,fuß,1981-1990,1991-2000,0.06875766485681126,0.0666876908316255
s26149,fuß,1991-2000,2001-2010,0.03582742516488674,0.05973239535160389
