,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.184,0.35,0.6,0.941,0.776,0.571,0.414,0.943,0.072,0.399,0.142
1911-1920,0.184,0.0,0.943,0.035,0.241,0.198,0.076,0.142,0.09,0.0,0.076,0.003
1921-1930,0.35,0.943,0.0,0.103,0.505,0.539,0.195,0.29,0.186,0.002,0.171,0.015
1931-1940,0.6,0.035,0.103,0.0,0.492,0.704,0.941,0.658,0.526,0.183,0.468,0.485
1941-1950,0.941,0.241,0.505,0.492,0.0,0.818,0.789,0.412,0.618,0.028,0.263,0.067
1951-1960,0.776,0.198,0.539,0.704,0.818,0.0,0.91,0.898,0.44,0.043,0.367,0.186
1961-1970,0.571,0.076,0.195,0.941,0.789,0.91,0.0,0.72,0.625,0.138,0.476,0.376
1971-1980,0.414,0.142,0.29,0.658,0.412,0.898,0.72,0.0,0.64,0.057,0.69,0.202
1981-1990,0.943,0.09,0.186,0.526,0.618,0.44,0.625,0.64,0.0,0.086,0.714,0.134
1991-2000,0.072,0.0,0.002,0.183,0.028,0.043,0.138,0.057,0.086,0.0,0.094,0.489
2001-2010,0.399,0.076,0.171,0.468,0.263,0.367,0.476,0.69,0.714,0.094,0.0,0.342
2011-2018,0.142,0.003,0.015,0.485,0.067,0.186,0.376,0.202,0.134,0.489,0.342,0.0
