,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.0,0.402,0.0,0.05,0.145,0.045,0.075,0.0,0.0,0.0,0.0
1911-1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-1930,0.402,0.0,0.0,0.011,0.009,0.073,0.197,0.013,0.016,0.0,0.001,0.001
1931-1940,0.0,0.0,0.011,0.0,0.0,0.146,0.067,0.045,0.096,0.003,0.032,0.014
1941-1950,0.05,0.0,0.009,0.0,0.0,0.057,0.122,0.189,0.01,0.0,0.0,0.0
1951-1960,0.145,0.0,0.073,0.146,0.057,0.0,0.705,0.905,0.052,0.01,0.021,0.042
1961-1970,0.045,0.0,0.197,0.067,0.122,0.705,0.0,0.502,0.63,0.072,0.063,0.085
1971-1980,0.075,0.0,0.013,0.045,0.189,0.905,0.502,0.0,0.188,0.029,0.001,0.016
1981-1990,0.0,0.0,0.016,0.096,0.01,0.052,0.63,0.188,0.0,0.116,0.109,0.085
1991-2000,0.0,0.0,0.0,0.003,0.0,0.01,0.072,0.029,0.116,0.0,0.69,0.398
2001-2010,0.0,0.0,0.001,0.032,0.0,0.021,0.063,0.001,0.109,0.69,0.0,0.926
2011-2018,0.0,0.0,0.001,0.014,0.0,0.042,0.085,0.016,0.085,0.398,0.926,0.0
