synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s50922,schimmel,1901-1910,1911-1920,0.024978239521605158,0.20396298549965924
s50922,schimmel,1911-1920,1921-1930,0.05626144357267537,0.24320721828267602
s50922,schimmel,1921-1930,1931-1940,0.10155551994867955,0.19472944955676258
s50922,schimmel,1931-1940,1941-1950,0.09995764887261847,0.07715153421746059
s50922,schimmel,1941-1950,1951-1960,0.15274085531911402,0.07957878210611832
s50922,schimmel,1951-1960,1961-1970,0.09395606764749202,0.09546079423469046
s50922,schimmel,1961-1970,1971-1980,0.02318133855685303,0.05634468616602543
s50922,schimmel,1971-1980,1981-1990,0.26843727299424797,1.23046560001176
s50922,schimmel,1981-1990,1991-2000,0.06139403565315698,0.08011302493980872
s50922,schimmel,1991-2000,2001-2010,0.03171392620634305,0.12327508310578034
