,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.832,0.734,0.864,0.285,0.759,0.543,0.572,0.36,0.426,0.362,0.161
1911-1920,0.832,0.0,0.873,0.959,0.223,0.713,0.62,0.568,0.256,0.216,0.236,0.116
1921-1930,0.734,0.873,0.0,0.543,0.326,0.574,0.628,0.719,0.619,0.25,0.285,0.119
1931-1940,0.864,0.959,0.543,0.0,0.38,0.747,0.51,0.338,0.178,0.353,0.185,0.216
1941-1950,0.285,0.223,0.326,0.38,0.0,0.211,0.39,0.129,0.076,0.862,0.801,0.789
1951-1960,0.759,0.713,0.574,0.747,0.211,0.0,0.49,0.759,0.677,0.292,0.178,0.083
1961-1970,0.543,0.62,0.628,0.51,0.39,0.49,0.0,0.485,0.182,0.317,0.357,0.213
1971-1980,0.572,0.568,0.719,0.338,0.129,0.759,0.485,0.0,0.809,0.239,0.204,0.071
1981-1990,0.36,0.256,0.619,0.178,0.076,0.677,0.182,0.809,0.0,0.122,0.08,0.033
1991-2000,0.426,0.216,0.25,0.353,0.862,0.292,0.317,0.239,0.122,0.0,0.942,0.855
2001-2010,0.362,0.236,0.285,0.185,0.801,0.178,0.357,0.204,0.08,0.942,0.0,0.777
2011-2018,0.161,0.116,0.119,0.216,0.789,0.083,0.213,0.071,0.033,0.855,0.777,0.0
