,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.469,0.063,0.017,0.001,0.206,0.257,0.028,0.068,0.488,0.332,0.393
1911-1920,0.469,0.0,0.125,0.168,0.002,0.292,0.356,0.045,0.003,0.255,0.111,0.352
1921-1930,0.063,0.125,0.0,0.024,0.0,0.063,0.092,0.008,0.001,0.009,0.026,0.065
1931-1940,0.017,0.168,0.024,0.0,0.094,0.453,0.241,0.069,0.062,0.053,0.209,0.141
1941-1950,0.001,0.002,0.0,0.094,0.0,0.639,0.187,0.317,0.131,0.093,0.097,0.446
1951-1960,0.206,0.292,0.063,0.453,0.639,0.0,0.929,0.16,0.316,0.425,0.556,0.347
1961-1970,0.257,0.356,0.092,0.241,0.187,0.929,0.0,0.194,0.148,0.442,0.342,0.461
1971-1980,0.028,0.045,0.008,0.069,0.317,0.16,0.194,0.0,0.031,0.286,0.039,0.808
1981-1990,0.068,0.003,0.001,0.062,0.131,0.316,0.148,0.031,0.0,0.195,0.676,0.101
1991-2000,0.488,0.255,0.009,0.053,0.093,0.425,0.442,0.286,0.195,0.0,0.87,0.916
2001-2010,0.332,0.111,0.026,0.209,0.097,0.556,0.342,0.039,0.676,0.87,0.0,0.235
2011-2018,0.393,0.352,0.065,0.141,0.446,0.347,0.461,0.808,0.101,0.916,0.235,0.0
