1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
6.0722362995147705,-3.5346926748752594,3.2017782628536224,-1.0934585928916931,2.793071380257606,-1.385098472237587,-3.825344657897949
-2.8065712451934814,12.579840704798698,6.061428487300873,-4.1733003705739975,-6.532113385200501,0.02183756828308092,7.017695939540863
-6.515024662017822,2.0415114760398865,-5.126882582902908,3.6975012719631195,10.947437477111816,-7.015912640094758,-3.040923202037811
2.182124972343445,-5.303567498922348,3.889166533946991,0.6427566111087799,-15.60756254196167,1.2517700076103218,10.463762414455413
-0.3813939094543457,-14.978224456310272,7.105178609490395,-5.150921180844307,10.156186985969544,-6.37537157535553,10.34010927081108
4.600558191537857,-0.20907291769981384,-0.8077846765518188,-0.07659146189689636,5.009933125972748,1.3960922241210936,-0.45138296484947205
-8.02293547987938,5.488264203071594,-4.76799950003624,-0.887985497713089,5.521592473983764,6.503487968444825,-4.3957517594099045
-1.9211699962615967,4.3517941609025,-5.416331447660923,3.49735951423645,1.0495492219924927,-6.8948546886444095,9.36190681308508
1.0209155678749084,-5.394014000892639,4.23874294757843,0.5106182098388672,1.4475020229816433,-7.200240832567214,1.6504233837127686
-5.340725660324097,1.9128984212875366,-1.5544021129608154,0.2851203680038452,-1.5599738121032716,-1.0554572582244872,4.061332479119301
-20.85939109325409,17.32427342236042,-0.3483566790819168,7.141925692558289,-6.186408567428589,8.332183837890625,-9.577793744206428
0.21664130687713623,4.517672449350357,3.3860221803188324,-9.579871773719788,1.0245234787464144,-2.9898329317569736,-0.19223432540893537
13.914516419172287,-11.042678415775299,1.1815558671951294,1.1945752501487732,-0.664747643470764,-1.526552987098694,-1.3741358816623688
7.809506773948669,-3.856666684150696,-1.2536340951919556,-5.359920799732208,4.046378338336945,-4.004630517959595,10.136986601352692
-3.8711015582084656,13.502411544322968,-12.370740413665771,-5.79368132352829,10.031672194600105,-1.5781491070985796,1.8305559650063516
8.235149681568146,-3.257406324148178,3.5180531442165375,-7.820599734783173,5.589068377017975,-2.2944927930831907,-0.11254956461489202
2.2341323494911194,4.974862575531006,-6.196958541870117,4.032378911972046,3.1346103668212884,-8.597131776809691,-0.8482583999633789
22.124735116958618,-18.682368755340576,2.7155232429504395,-5.036771774291992,7.1771156787872314,-4.636787748336792,-6.849700951576233
-10.800067782402039,12.645445711910725,-11.331554777920246,-1.860929250717163,12.991516351699829,-3.1182723522186278,0.16392289400100712
1.5637242794036865,-6.913223683834076,4.692797988653183,10.666668504476547,-2.500761699676514,-7.622873139381409,-0.797169721126556
-0.46369314193725586,1.9124006666243076,-11.595898736268282,5.068311616778374,1.8982059836387635,-1.962005263566971,8.556720751523972
-0.9540382623672485,4.759722054004669,9.493690341711044,-7.8509537279605865,-5.174761343002319,2.365360867977142,0.8115683257579804
-0.7440016269683838,3.697766602039337,9.07874071598053,-2.7999236285686493,-6.68206679224968,-8.206444311141967,12.956556801497936
3.245762825012207,4.994287021458149,2.300813116133213,-25.93634121119976,23.89842176437378,0.6948694705963137,0.2037234187126158
-4.348713517189026,6.4823205173015594,-5.73161318898201,7.819054663181305,-5.884210634231567,1.9701805651187898,-7.5099380075931546
20.667543694376945,-15.29440701007843,0.8755892515182495,-7.72792387008667,9.814230680465698,-1.8644844532012939,-4.216136074066162
3.205305576324463,9.900963306427002,-6.378117799758911,-14.264652490615845,8.01671633720398,-0.4254458904266354,-2.010204315185547
-2.614213079214096,-3.187501549720764,13.812075957655907,-18.05147336423397,9.817952823638915,-6.020419788360596,8.978564620018005
3.879046142101288,3.9695284366607666,-4.087469935417175,2.028106689453125,1.6752853870391844,5.478218102455139,-2.766208839416503
-4.119599014520645,10.059107944369316,4.128485471010208,-1.3088266402482986,-1.402968740463257,-7.29811954498291,3.8962368726730343
-2.6418155431747437,5.929300792515278,-4.992043741047382,-1.0625498294830322,3.2274192363023757,-0.6153498202562333,2.69729722738266
-8.528955221176147,6.980731397867203,-3.650531440973282,3.3815267086029053,-5.681247639656067,-2.1856563687324524,6.339329022169113
0.3088504672050476,-2.979174494743347,3.8750288486480713,-16.391609132289886,9.976853096485138,0.6525488138198852,-5.5492060028016565
5.220537304878235,-13.715858221054077,10.20131117105484,-7.56556111574173,-6.245050048828125,15.790769338607788,-8.230328464508057
3.011878728866577,-4.909289479255676,2.6394164711236954,-12.403898134827614,10.844525003433228,-2.888693475723267,-2.02419912815094
-7.621944189071655,3.3950949162244797,4.248738214373589,-3.0525971055030823,-5.280988174676895,6.4267868280410765,-0.5477068554610014
-20.471838265657425,21.760883182287216,-13.220841497182846,-1.7085974216461182,13.859161579608918,4.343276011943817,-5.471417558193207
-7.576046288013458,3.892033353447914,7.719281956553459,-7.724752724170685,3.014490556716919,5.637002253532409,2.5960080265998844
9.419732093811035,-13.692087709903717,0.8415431380271912,-0.22450768947601318,1.4583255767822265,3.2449719429016115,-4.9947547852993015
25.08035719394684,-27.80707973241806,5.003827765583992,-5.901305690407753,0.9298211991786958,0.5285755932331084,5.427123665809631
-7.800294399261475,7.524030251428485,-9.06087831966579,16.020991325378418,-14.834305953979491,4.038385134935379,2.803944557905197
-0.14333617687225342,-0.48149579763412476,-0.24623489379882812,10.760630548000336,-15.166912508010864,5.394079780578614,-2.4595673322677616
15.818538337945938,-20.362646132707596,-7.062263876199722,5.131931722164154,6.91759934425354,-10.95874104499817,1.413096618652344
-5.371624648571014,8.283250242471695,-6.798640638589859,12.867655992507935,-14.51812927722931,-0.9403037786483763,0.8742134511470794
6.84825336933136,-3.0211236774921417,0.03189578652381897,-3.3630377054214478,-1.1708100318908692,3.4024436354637144,-8.697737634181976
-7.940696328878403,1.2633547186851501,10.72207635641098,-7.220048308372498,1.7927401065826416,5.76278829574585,-1.4021493270993233
7.115898668766022,-0.5418974906206131,1.5530027598142624,0.2784968912601471,2.800577712059021,-3.653812421858311,0.8150289371609687
1.4535424709320068,-1.9200325012207031,5.940514624118805,-0.25429803133010864,0.45881633758544926,-1.2119105815887452,0.13403820917010312
0.8575906753540039,-5.168366089463234,0.49676235020160675,7.123332321643829,-9.767328238487243,3.8364953339099883,-5.2501775726675985
11.393753051757812,-16.051924526691437,7.777426898479462,7.993159890174866,-15.06679925918579,4.0829322814941404,-8.0252714574337
-5.521469593048096,1.0535306930541992,11.517483204603195,-0.4489564597606659,-3.742074656486511,0.9182157278060914,3.170039248466492
8.788231551647186,-6.4767356514930725,-3.151333808898926,2.945189595222473,0.9456482887268063,-3.2132452487945553,3.8188056349754333
17.348415732383728,-16.323129676282406,3.7796358689665794,-17.87450212240219,12.426897716522216,2.1223246216773983,1.615009528398514
20.250198237597942,-12.242991179227829,-7.252530723810196,12.750607579946518,-5.54168683886528,-2.7770580410957337,1.9775930762290954
-4.008189678192139,14.76232135295868,-2.5141488313674927,-10.52363646030426,2.765458273887634,-0.04907116889953578,2.9799006462097166
17.923790216445923,-27.056921303272247,2.0629510283470154,10.02339494228363,-5.089615321159362,-3.507964062690735,9.130631530284882
