synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25671,kartenspiel,1901-1910,1911-1920,0.020028645644717673,0.3159027738230907
s25671,kartenspiel,1911-1920,1921-1930,0.017300823001543605,0.3031308710692907
s25671,kartenspiel,1921-1930,1931-1940,0.017205191164123335,0.45899143677457105
s25671,kartenspiel,1931-1940,1941-1950,0.019305485433127014,0.5506994100398541
s25671,kartenspiel,1941-1950,1951-1960,0.02601887098787377,0.21821313884679105
s25671,kartenspiel,1951-1960,1961-1970,0.02015845824638897,0.20212516519787435
s25671,kartenspiel,1961-1970,1971-1980,0.12704829702588544,1.5710952724296
s25671,kartenspiel,1971-1980,1981-1990,0.0490129174964472,0.141913147994118
s25671,kartenspiel,1981-1990,1991-2000,0.20405502148883492,0.38345157347321185
s25671,kartenspiel,1991-2000,2001-2010,0.08848969936667192,0.35495446068113123
