,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.824,0.463,0.219,0.451,0.856,0.147,0.354,0.529,0.138,0.75,0.65
1911-1920,0.824,0.0,0.588,0.504,0.314,1.0,0.041,0.916,1.0,0.194,0.515,0.529
1921-1930,0.463,0.588,0.0,0.721,0.507,0.5,0.159,0.779,1.0,0.191,0.427,0.677
1931-1940,0.219,0.504,0.721,0.0,0.586,0.904,0.38,0.7,1.0,0.375,0.404,0.89
1941-1950,0.451,0.314,0.507,0.586,0.0,0.811,0.157,0.791,0.475,0.411,0.432,0.809
1951-1960,0.856,1.0,0.5,0.904,0.811,0.0,0.741,0.801,0.642,0.911,0.548,1.0
1961-1970,0.147,0.041,0.159,0.38,0.157,0.741,0.0,0.017,0.523,0.374,0.394,0.66
1971-1980,0.354,0.916,0.779,0.7,0.791,0.801,0.017,0.0,0.498,0.211,0.426,0.416
1981-1990,0.529,1.0,1.0,1.0,0.475,0.642,0.523,0.498,0.0,0.523,0.662,0.506
1991-2000,0.138,0.194,0.191,0.375,0.411,0.911,0.374,0.211,0.523,0.0,0.085,0.772
2001-2010,0.75,0.515,0.427,0.404,0.432,0.548,0.394,0.426,0.662,0.085,0.0,0.404
2011-2018,0.65,0.529,0.677,0.89,0.809,1.0,0.66,0.416,0.506,0.772,0.404,0.0
