,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.273,0.565,0.54,0.359,0.373,0.412,0.157,0.126,0.14,0.488,0.137
1911-1920,0.273,0.0,0.13,0.01,0.062,0.149,0.138,0.226,0.052,0.028,0.045,0.043
1921-1930,0.565,0.13,0.0,0.516,0.74,0.652,0.645,0.252,0.521,0.523,0.593,0.277
1931-1940,0.54,0.01,0.516,0.0,0.571,0.508,0.495,0.436,0.417,0.112,0.537,0.073
1941-1950,0.359,0.062,0.74,0.571,0.0,0.891,0.842,0.271,0.698,0.649,0.472,0.446
1951-1960,0.373,0.149,0.652,0.508,0.891,0.0,0.991,0.524,0.399,0.865,0.649,0.815
1961-1970,0.412,0.138,0.645,0.495,0.842,0.991,0.0,0.473,0.799,0.952,0.625,0.893
1971-1980,0.157,0.226,0.252,0.436,0.271,0.524,0.473,0.0,0.622,0.294,0.555,0.468
1981-1990,0.126,0.052,0.521,0.417,0.698,0.399,0.799,0.622,0.0,0.755,0.422,0.618
1991-2000,0.14,0.028,0.523,0.112,0.649,0.865,0.952,0.294,0.755,0.0,0.507,0.753
2001-2010,0.488,0.045,0.593,0.537,0.472,0.649,0.625,0.555,0.422,0.507,0.0,0.403
2011-2018,0.137,0.043,0.277,0.073,0.446,0.815,0.893,0.468,0.618,0.753,0.403,0.0
