,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
1901-1910,0.0,10.363455580502384,11.077698049484656,11.812274614961325,29.42033448765475,18.211267448039244,17.89760755074739
1911-1920,10.363455580502384,0.0,6.550731861725344,7.989268229186543,30.0735677183803,15.949799964315556,16.42285299487203
1921-1930,11.077698049484656,6.550731861725344,0.0,8.564436828858387,29.536443913097948,15.769755297719646,16.32173594296111
1931-1940,11.812274614961325,7.989268229186543,8.564436828858387,0.0,31.31508527358602,17.09925482130755,17.49659675288821
1941-1950,29.42033448765475,30.0735677183803,29.536443913097948,31.31508527358602,0.0,33.77625786882472,32.93201927339553
1951-1960,18.211267448039244,15.949799964315556,15.769755297719646,17.09925482130755,33.77625786882472,0.0,21.91458603284746
1991-2000,17.89760755074739,16.42285299487203,16.32173594296111,17.49659675288821,32.93201927339553,21.91458603284746,0.0
