synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s23151,flügel,1901-1910,1911-1920,0.02040480315842502,0.18681005183350585
s23151,flügel,1911-1920,1921-1930,0.037362240499025264,0.2013154045917368
s23151,flügel,1921-1930,1931-1940,0.016280847110231533,0.12341442258714536
s23151,flügel,1931-1940,1941-1950,0.01507377106777604,0.16771961565669347
s23151,flügel,1941-1950,1951-1960,0.07110130494400083,0.23220054935898535
s23151,flügel,1951-1960,1961-1970,0.01821699303302352,0.10201822559190776
s23151,flügel,1961-1970,1971-1980,0.005283072610136241,0.2675560355600662
s23151,flügel,1971-1980,1981-1990,0.00777610400447815,0.1821124140208942
s23151,flügel,1981-1990,1991-2000,0.008369297283665329,0.10115824725742427
s23151,flügel,1991-2000,2001-2010,0.018008972933812685,0.4583368652460645
