,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.191,0.626,0.356,0.07,0.028,0.022,0.033,0.054,0.035,0.005,0.007
1911-1920,0.191,0.0,0.308,0.351,0.056,0.118,0.086,0.077,0.064,0.121,0.02,0.023
1921-1930,0.626,0.308,0.0,0.624,0.265,0.047,0.098,0.137,0.23,0.121,0.045,0.05
1931-1940,0.356,0.351,0.624,0.0,0.343,0.16,0.48,0.599,0.585,0.463,0.031,0.058
1941-1950,0.07,0.056,0.265,0.343,0.0,0.079,0.932,0.628,0.959,0.667,0.654,0.761
1951-1960,0.028,0.118,0.047,0.16,0.079,0.0,0.255,0.275,0.033,0.106,0.001,0.025
1961-1970,0.022,0.086,0.098,0.48,0.932,0.255,0.0,0.64,0.756,0.647,0.134,0.424
1971-1980,0.033,0.077,0.137,0.599,0.628,0.275,0.64,0.0,0.382,0.415,0.024,0.171
1981-1990,0.054,0.064,0.23,0.585,0.959,0.033,0.756,0.382,0.0,0.546,0.097,0.335
1991-2000,0.035,0.121,0.121,0.463,0.667,0.106,0.647,0.415,0.546,0.0,0.228,0.412
2001-2010,0.005,0.02,0.045,0.031,0.654,0.001,0.134,0.024,0.097,0.228,0.0,0.925
2011-2018,0.007,0.023,0.05,0.058,0.761,0.025,0.424,0.171,0.335,0.412,0.925,0.0
