,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,21.716018601947333,23.835214080560778,21.18047350513997,21.45340129846262,20.930135303551282,21.402553794520045,20.766944975677447,20.547661543865978,20.709992267079322,20.547668701005264,20.674085602295293
1911-1920,21.716018601947333,0.0,16.31702838145383,10.37746009639876,10.87284020376766,10.393465336961388,11.306872998505263,10.196667052826529,10.216534223235948,10.105815117202107,10.123970467516818,9.878110296775116
1921-1930,23.835214080560778,16.31702838145383,0.0,14.893844145669993,13.616494558944847,13.970847659118805,14.868604309886228,14.236146013938379,13.288632172625988,13.310349885197818,13.578296312017095,13.509436177954255
1931-1940,21.18047350513997,10.37746009639876,14.893844145669993,0.0,8.392928001074182,7.854030666560435,8.239798879810236,7.03141906514745,7.429496510976075,7.286485123545475,7.1377677997337035,7.30434846537377
1941-1950,21.45340129846262,10.87284020376766,13.616494558944847,8.392928001074182,0.0,7.208569722131266,7.35337388453323,6.929314939782847,6.056302959550929,5.925374055503335,6.2370549585803134,6.340401990692226
1951-1960,20.930135303551282,10.393465336961388,13.970847659118805,7.854030666560435,7.208569722131266,0.0,7.528880068326844,6.644881651462689,6.471271513339254,5.152973322114417,5.297779519354747,4.837469974510361
1961-1970,21.402553794520045,11.306872998505263,14.868604309886228,8.239798879810236,7.35337388453323,7.528880068326844,0.0,6.16965045816099,6.439656623813998,6.461196186699371,6.4451256095886915,6.269035091845144
1971-1980,20.766944975677447,10.196667052826529,14.236146013938379,7.03141906514745,6.929314939782847,6.644881651462689,6.16965045816099,0.0,5.766682430669885,6.085903400246653,5.78199357357128,5.543700961737536
1981-1990,20.547661543865978,10.216534223235948,13.288632172625988,7.429496510976075,6.056302959550929,6.471271513339254,6.439656623813998,5.766682430669885,0.0,4.840899489604639,5.09802078534686,5.016406955653068
1991-2000,20.709992267079322,10.105815117202107,13.310349885197818,7.286485123545475,5.925374055503335,5.152973322114417,6.461196186699371,6.085903400246653,4.840899489604639,0.0,4.199273941362576,4.04566765011361
2001-2010,20.547668701005264,10.123970467516818,13.578296312017095,7.1377677997337035,6.2370549585803134,5.297779519354747,6.4451256095886915,5.78199357357128,5.09802078534686,4.199273941362576,0.0,4.006936253707159
2011-2018,20.674085602295293,9.878110296775116,13.509436177954255,7.30434846537377,6.340401990692226,4.837469974510361,6.269035091845144,5.543700961737536,5.016406955653068,4.04566765011361,4.006936253707159,0.0
