synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9544,block,1901-1910,1911-1920,0.12702371401640755,0.18977524356511055
s9544,block,1911-1920,1921-1930,0.03657239543502198,0.1589895639791991
s9544,block,1921-1930,1931-1940,0.16098119739852854,0.2686080094702752
s9544,block,1931-1940,1941-1950,0.03219668804897766,0.08632107390460238
s9544,block,1941-1950,1951-1960,0.013763729774214918,0.39267545915911445
s9544,block,1951-1960,1961-1970,0.03116514945256362,0.14482554241992984
s9544,block,1961-1970,1971-1980,0.009831325182488483,0.45124964951672425
s9544,block,1971-1980,1981-1990,0.023627869306038454,0.19147807877614093
s9544,block,1981-1990,1991-2000,0.019986802131965447,0.14706242499131006
s9544,block,1991-2000,2001-2010,0.0056442642380342785,0.19131572678553505
