,1911-1920,1931-1940,1961-1970,1971-1980,2001-2010
1911-1920,0.0,95.15909733587635,140.35919770049094,77.38226368613172,153.60455341933442
1931-1940,95.15909733587635,0.0,120.3469407148371,102.90542045661124,124.47621180357051
1961-1970,140.35919770049094,120.3469407148371,0.0,133.7449585286437,140.81279046115458
1971-1980,77.38226368613172,102.90542045661124,133.7449585286437,0.0,154.40195641765303
2001-2010,153.60455341933442,124.47621180357051,140.81279046115458,154.40195641765303,0.0
