,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.734,0.685,0.734,0.083,0.149,0.104,0.311,0.327,0.14,0.805,0.27
1911-1920,0.734,0.0,0.35,0.265,0.067,0.07,0.058,0.152,0.254,0.071,0.413,0.075
1921-1930,0.685,0.35,0.0,0.679,0.128,0.911,0.755,0.506,0.917,0.793,0.536,0.16
1931-1940,0.734,0.265,0.679,0.0,0.043,0.143,0.058,0.563,0.46,0.171,0.968,0.635
1941-1950,0.083,0.067,0.128,0.043,0.0,0.017,0.021,0.097,0.078,0.014,0.029,0.026
1951-1960,0.149,0.07,0.911,0.143,0.017,0.0,0.162,0.148,0.575,0.956,0.052,0.038
1961-1970,0.104,0.058,0.755,0.058,0.021,0.162,0.0,0.032,0.33,0.087,0.026,0.006
1971-1980,0.311,0.152,0.506,0.563,0.097,0.148,0.032,0.0,0.63,0.179,0.461,0.425
1981-1990,0.327,0.254,0.917,0.46,0.078,0.575,0.33,0.63,0.0,0.563,0.408,0.158
1991-2000,0.14,0.071,0.793,0.171,0.014,0.956,0.087,0.179,0.563,0.0,0.089,0.037
2001-2010,0.805,0.413,0.536,0.968,0.029,0.052,0.026,0.461,0.408,0.089,0.0,0.542
2011-2018,0.27,0.075,0.16,0.635,0.026,0.038,0.006,0.425,0.158,0.037,0.542,0.0
