,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,193.12912515118435,308.85646029685137,220.53515419232343,184.09860072243313,187.71637843803035,219.4570208707329,228.92042869903096,210.5343894977115,229.6502236672504,187.13650972928548,208.18896655237143
1911-1920,193.12912515118435,0.0,299.9820520396151,258.33595330808805,196.55677431263604,206.842022553794,228.51864339211724,225.27047006270723,279.6476083649174,311.1043740800625,233.4012585474397,219.45484729901773
1921-1930,308.85646029685137,299.9820520396151,0.0,376.5073281525911,298.54076018907404,315.6976022591959,332.1607428158801,330.7584922426213,389.06366692525324,433.63711325169885,298.62002431134874,326.23290223423834
1931-1940,220.53515419232343,258.33595330808805,376.5073281525911,0.0,255.08786935515838,240.9820767911985,262.15171326309735,273.8841857270957,260.2559989776428,248.62215190695628,263.4398018747633,272.0857567012954
1941-1950,184.09860072243313,196.55677431263604,298.54076018907404,255.08786935515838,0.0,203.72938649955736,204.07778773356833,233.91552840914414,271.1200973058982,291.78918988073855,209.39347720003482,225.59499753978088
1951-1960,187.71637843803035,206.842022553794,315.6976022591959,240.9820767911985,203.72938649955736,0.0,228.77513086501713,232.77948817690677,252.091168403725,292.9375802521495,224.17861333494832,230.46076809981545
1961-1970,219.4570208707329,228.51864339211724,332.1607428158801,262.15171326309735,204.07778773356833,228.77513086501713,0.0,241.0396595289874,276.34351127943444,302.11246221616983,253.1318634926594,253.0127640229235
1971-1980,228.92042869903096,225.27047006270723,330.7584922426213,273.8841857270957,233.91552840914414,232.77948817690677,241.0396595289874,0.0,263.60701479391906,312.04141234716815,270.24233157208465,254.11346911090754
1981-1990,210.5343894977115,279.6476083649174,389.06366692525324,260.2559989776428,271.1200973058982,252.091168403725,276.34351127943444,263.60701479391906,0.0,235.63036768571362,270.6506072273871,279.2734179774894
1991-2000,229.6502236672504,311.1043740800625,433.63711325169885,248.62215190695628,291.78918988073855,292.9375802521495,302.11246221616983,312.04141234716815,235.63036768571362,0.0,295.85595285223167,312.6359611310515
2001-2010,187.13650972928548,233.4012585474397,298.62002431134874,263.4398018747633,209.39347720003482,224.17861333494832,253.1318634926594,270.24233157208465,270.6506072273871,295.85595285223167,0.0,219.87256968823266
2011-2018,208.18896655237143,219.45484729901773,326.23290223423834,272.0857567012954,225.59499753978088,230.46076809981545,253.0127640229235,254.11346911090754,279.2734179774894,312.6359611310515,219.87256968823266,0.0
