synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25445,kasse,1901-1910,1911-1920,1.0026623369071623,0.46143438611543575
s25445,kasse,1911-1920,1921-1930,0.8142746714824365,0.07604748064454904
s25445,kasse,1921-1930,1931-1940,1.1845129326300685,0.09541420126276329
s25445,kasse,1931-1940,1941-1950,0.5682167361727307,0.0695646790928128
s25445,kasse,1941-1950,1951-1960,0.3756662746247248,0.13787717394097887
s25445,kasse,1951-1960,1961-1970,0.25566703564438853,0.06077122010376606
s25445,kasse,1961-1970,1971-1980,0.1697741278946181,0.049461566177119616
s25445,kasse,1971-1980,1981-1990,0.21780807015643033,0.024492692975798216
s25445,kasse,1981-1990,1991-2000,0.3086383086389563,0.09366743564774639
s25445,kasse,1991-2000,2001-2010,0.48989027013578684,0.03808992392448504
