lexeme,synset,std_drift,iqr_drift,kde_peak,num_dimensions,any_significant
flügel,s73727,329.9645295030487,510.42894099433846,0.0030315958526174296,2048,False
flügel,s12102,330.03053048391155,510.57766347734633,0.0030305720013087483,2048,True
flügel,s26446,330.1477650096114,510.8686125556289,0.0030288018029717783,2048,True
flügel,s11625,329.96083868481327,510.42478703589046,0.0030316632647831732,2048,True
flügel,s73683,329.9691146997052,510.45225786255895,0.003031527598882882,2048,True
flügel,s23151,330.18097892126036,510.95466894527283,0.0030283042563230677,2048,True
flügel,s9697,330.05751207752985,510.6780435428013,0.003030135489477533,2048,True
kurs,s13438,330.1692963936393,510.9255400350156,0.0030284802138359616,2048,True
kurs,s41951,330.117792018289,510.8079624628432,0.0030292436730889384,2048,True
kurs,s41895,330.12359259426324,510.81143902268786,0.0030291593050638752,2048,True
kurs,s30016,330.1814780964914,510.95858334540185,0.003028296971709743,2048,True
klima,s14251,330.17604286572833,510.95447894514746,0.003028376842526611,2048,False
klima,s41205,330.16261963264145,510.9157884149119,0.0030285789167521604,2048,True
tor,s10304,330.2222703176344,511.05665584244207,0.003027682450560629,2048,True
tor,s10313,330.00648213279277,510.54852913886043,0.0030309333833487056,2048,True
tor,s33154,330.1136210172371,510.8002787104003,0.0030293029481485672,2048,True
tor,s37889,330.00667517914775,510.5440749833622,0.0030309100179821366,2048,True
schimmel,s50922,330.14941637931145,510.8767237964983,0.0030287765773249317,2048,True
schimmel,s47572,330.08605287458244,510.73574447094614,0.0030297091784663595,2048,True
richtung,s27305,330.2274805288665,511.07231707584606,0.003027601869521257,2048,True
richtung,s51065,330.11121509720033,510.8117942910351,0.003029325226305687,2048,False
richtung,s41895,330.1317724651653,510.83513278064675,0.0030290380056793797,2048,True
bank,s69017,330.0098647080849,510.5509591146032,0.003030873922827686,2048,True
bank,s9650,330.0386940244471,510.5954992948548,0.0030304462242460688,2048,True
bank,s25245,330.2369816220174,511.0926978561044,0.003027458914610234,2048,True
bank,s6399,330.13205531346495,510.83300513468095,0.0030290313877997122,2048,True
zeitung,s10649,330.2160901467407,511.0373832282674,0.0030277762770816404,2048,True
zeitung,s29644,330.17105618449784,510.92550255484525,0.0030284544205186927,2048,True
