,1921-1930,1931-1940,1991-2000,2001-2010,2011-2018
1921-1930,0.0,9.803751366705502,10.730429655904837,12.274461382492326,11.564654885944101
1931-1940,9.803751366705502,0.0,11.18758879064134,12.554887732232151,13.260748392081467
1991-2000,10.730429655904837,11.18758879064134,0.0,9.654555298311642,14.22245139219154
2001-2010,12.274461382492326,12.554887732232151,9.654555298311642,0.0,14.715241879861097
2011-2018,11.564654885944101,13.260748392081467,14.22245139219154,14.715241879861097,0.0
