,1901-1910,1911-1920,1961-1970,1971-1980,1981-1990,1991-2000
1901-1910,0.0,6.077889103895682,7.048383932868754,8.990439304143731,7.4316504578059845,11.631981605858446
1911-1920,6.077889103895682,0.0,5.2757283529981756,8.19365833819504,7.324141111155656,8.968852726052235
1961-1970,7.048383932868754,5.2757283529981756,0.0,8.050406372523414,5.751010556581754,10.068563335985012
1971-1980,8.990439304143731,8.19365833819504,8.050406372523414,0.0,9.216702767461175,11.112884211493128
1981-1990,7.4316504578059845,7.324141111155656,5.751010556581754,9.216702767461175,0.0,11.667079980558798
1991-2000,11.631981605858446,8.968852726052235,10.068563335985012,11.112884211493128,11.667079980558798,0.0
