synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9544,block,1901-1910,1911-1920,0.8304014491336981,0.051795541041258365
s9544,block,1911-1920,1921-1930,0.6993125154625982,0.06967193695131611
s9544,block,1921-1930,1931-1940,2.170163634590113,0.2151575580941066
s9544,block,1931-1940,1941-1950,0.7248411175704998,0.06257064586696055
s9544,block,1941-1950,1951-1960,0.24316339974781753,0.06620797252088162
s9544,block,1951-1960,1961-1970,0.12010143655710771,0.03874020519930071
s9544,block,1961-1970,1971-1980,0.21221838459162162,0.04175811756278169
s9544,block,1971-1980,1981-1990,0.3308764360465303,0.04373986915896519
s9544,block,1981-1990,1991-2000,0.3842977116094539,0.04429418572956746
s9544,block,1991-2000,2001-2010,0.1430759122462363,0.0633469191615887
