,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,1.0,0.642,0.479,0.807,0.893,0.895,0.854,0.895,0.869,0.828,0.829
1911-1920,1.0,0.0,0.896,0.262,0.925,0.95,0.914,0.972,0.971,0.904,0.923,0.865
1921-1930,0.642,0.896,0.0,0.29,0.651,0.592,0.743,0.696,0.747,0.706,0.686,0.564
1931-1940,0.479,0.262,0.29,0.0,0.206,0.357,0.045,0.213,0.077,0.56,0.738,0.499
1941-1950,0.807,0.925,0.651,0.206,0.0,0.477,0.604,0.794,0.502,0.76,0.691,0.601
1951-1960,0.893,0.95,0.592,0.357,0.477,0.0,0.325,0.729,0.232,0.944,0.971,0.709
1961-1970,0.895,0.914,0.743,0.045,0.604,0.325,0.0,0.676,0.933,0.719,0.552,0.183
1971-1980,0.854,0.972,0.696,0.213,0.794,0.729,0.676,0.0,0.553,0.811,0.727,0.435
1981-1990,0.895,0.971,0.747,0.077,0.502,0.232,0.933,0.553,0.0,0.633,0.522,0.091
1991-2000,0.869,0.904,0.706,0.56,0.76,0.944,0.719,0.811,0.633,0.0,0.87,0.988
2001-2010,0.828,0.923,0.686,0.738,0.691,0.971,0.552,0.727,0.522,0.87,0.0,0.929
2011-2018,0.829,0.865,0.564,0.499,0.601,0.709,0.183,0.435,0.091,0.988,0.929,0.0
